wma,period_start,period_end,site_id,site_name,date,ecoli_per_100ml,faecal_coliforms_per_100ml,turbidity_ntu,ph,temperature_c,risk_drinking_no_treatment,risk_drinking_limited_treatment,risk_contact,risk_irrigation_raw
Limpopo,2006-07-01,2006-08-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2006-08-01,669.0,,7.0,7.4,15.9,HIGH,low,HIGH,low
Limpopo,2006-07-01,2006-08-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2006-08-08,8164.0,,477.0,8.5,19.3,HIGH,Med,HIGH,HIGH
Limpopo,2006-07-01,2006-08-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2006-08-15,1005.0,,30.0,8.3,14.4,HIGH,low,HIGH,Med
Limpopo,2006-07-01,2006-08-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2006-08-22,1012.0,,11.0,8.0,16.0,HIGH,low,HIGH,Med
Limpopo,2006-07-01,2006-08-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2006-08-29,2602.0,,28.0,8.1,18.5,HIGH,Med,HIGH,Med
Limpopo,2006-07-01,2006-08-31,179684,Sand River at Madidi/50M D/S Left of River,2006-07-04,749.0,,10.0,7.7,14.8,HIGH,low,HIGH,low
Limpopo,2006-07-01,2006-08-31,179684,Sand River at Madidi/50M D/S Left of River,2006-07-11,240.0,,7.0,7.5,13.8,HIGH,low,Med,low
Limpopo,2006-07-01,2006-08-31,179684,Sand River at Madidi/50M D/S Left of River,2006-07-18,596250.0,,77.0,7.5,15.4,HIGH,HIGH,HIGH,HIGH
Limpopo,2006-07-01,2006-08-31,179684,Sand River at Madidi/50M D/S Left of River,2006-07-25,630.0,,5.0,7.6,21.4,HIGH,low,HIGH,low
Limpopo,2006-07-01,2006-08-31,179684,Sand River at Madidi/50M D/S Left of River,2006-08-01,5200.0,,22.0,7.3,17.2,HIGH,Med,HIGH,HIGH
Limpopo,2006-07-01,2006-08-31,179684,Sand River at Madidi/50M D/S Left of River,2006-08-08,4884.0,,52.0,8.1,20.2,HIGH,Med,HIGH,HIGH
Limpopo,2006-07-01,2006-08-31,179684,Sand River at Madidi/50M D/S Left of River,2006-08-15,14136.0,,10.0,7.9,18.5,HIGH,Med,HIGH,HIGH
Limpopo,2006-07-01,2006-08-31,179684,Sand River at Madidi/50M D/S Left of River,2006-08-22,19608.0,,3.0,7.5,17.3,HIGH,Med,HIGH,HIGH
Limpopo,2006-07-01,2006-08-31,179684,Sand River at Madidi/50M D/S Left of River,2006-08-29,3654.0,,11.0,7.8,22.7,HIGH,Med,HIGH,Med
Limpopo,2006-07-01,2006-08-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2006-07-11,663.0,,9.0,8.3,19.4,HIGH,low,HIGH,low
Limpopo,2006-07-01,2006-08-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2006-07-25,1012.0,,33.0,8.0,19.3,HIGH,low,HIGH,Med
Limpopo,2006-07-01,2006-08-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2006-08-08,1664.0,,28.0,8.2,13.1,HIGH,low,HIGH,Med
Limpopo,2006-07-01,2006-08-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2006-08-22,297.0,,9.0,7.9,18.8,HIGH,low,Med,low
Limpopo,2006-07-01,2006-08-31,100000815,Isg 3 Itsoseng Tributary Confluence,2006-07-11,84.0,,1.0,7.9,,HIGH,low,low,low
Limpopo,2006-07-01,2006-08-31,100000815,Isg 3 Itsoseng Tributary Confluence,2006-07-11,,90.0,1.0,7.9,,HIGH,low,low,low
Olifants,2006-07-01,2006-08-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2006-07-06,0.0,,1.0,8.6,,low,low,low,low
Olifants,2006-07-01,2006-08-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2006-07-14,100.0,,1.0,8.6,,HIGH,low,low,low
Olifants,2006-07-01,2006-08-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2006-07-20,0.0,,2.0,8.5,,low,low,low,low
Olifants,2006-07-01,2006-08-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2006-07-27,0.0,,1.0,8.8,,low,low,low,low
Olifants,2006-07-01,2006-08-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2006-08-17,32.0,32.0,0.0,8.7,,HIGH,low,low,low
Olifants,2006-07-01,2006-08-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2006-08-17,32.0,32.0,0.0,8.7,,HIGH,low,low,low
Olifants,2006-07-01,2006-08-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2006-07-06,2419200.0,,10.0,8.3,,HIGH,HIGH,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2006-07-14,770100.0,,8.0,8.5,,HIGH,HIGH,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2006-07-20,461100.0,,9.0,8.2,,HIGH,HIGH,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2006-07-26,162600.0,,10.0,7.9,,HIGH,HIGH,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2006-08-17,440000.0,440000.0,2.0,8.3,,HIGH,HIGH,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2006-08-17,440000.0,44000.0,2.0,8.3,,HIGH,HIGH,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,185112,Pallakop Irrigation Dam Extraction Point,2006-07-06,0.0,,17.0,8.5,,low,low,low,low
Olifants,2006-07-01,2006-08-31,185112,Pallakop Irrigation Dam Extraction Point,2006-07-14,0.0,,6.0,8.5,,low,low,low,low
Olifants,2006-07-01,2006-08-31,185112,Pallakop Irrigation Dam Extraction Point,2006-07-20,0.0,,6.0,8.5,,low,low,low,low
Olifants,2006-07-01,2006-08-31,185112,Pallakop Irrigation Dam Extraction Point,2006-07-26,0.0,,5.0,8.3,,low,low,low,low
Olifants,2006-07-01,2006-08-31,187157,Letaba downstream of Bridge on Groot Letaba,2006-07-06,310.0,,4.0,8.2,,HIGH,low,Med,low
Olifants,2006-07-01,2006-08-31,187157,Letaba downstream of Bridge on Groot Letaba,2006-07-20,100.0,,4.0,7.6,,HIGH,low,low,low
Olifants,2006-07-01,2006-08-31,187159,Berlyn Letsitele Tank on Ritshidele Stream,2006-07-06,2430.0,,6.0,7.8,,HIGH,Med,HIGH,Med
Olifants,2006-07-01,2006-08-31,187159,Berlyn Letsitele Tank on Ritshidele Stream,2006-07-20,100.0,,5.0,7.5,,HIGH,low,low,low
Olifants,2006-07-01,2006-08-31,187161,Letabasdrift on Marive Stream,2006-07-06,241920.0,,25.0,7.4,,HIGH,HIGH,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,187161,Letabasdrift on Marive Stream,2006-07-20,200.0,,8.0,7.1,,HIGH,low,Med,low
Olifants,2006-07-01,2006-08-31,188608,Witklip at Witklip Dam,2006-07-17,50.0,,2.0,8.3,,HIGH,low,low,low
Olifants,2006-07-01,2006-08-31,188610,Delmas at Low Water Bridge D/S Delmas STW on Unnamed Stream from Witklip,2006-07-17,547500.0,,162.0,7.3,,HIGH,HIGH,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,188610,Delmas at Low Water Bridge D/S Delmas STW on Unnamed Stream from Witklip,2006-08-14,4494.0,980.0,8.0,7.6,,HIGH,Med,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,188729,Middelburg 231 IR Botleng (Leeuspruit) U/S Pump Station on Bronkhorstspruit Trib 2,2006-07-17,461100.0,,10.0,7.4,,HIGH,HIGH,HIGH,HIGH
Olifants,2006-07-01,2006-08-31,188729,Middelburg 231 IR Botleng (Leeuspruit) U/S Pump Station on Bronkhorstspruit Trib 2,2006-08-14,242.0,,0.0,7.9,,HIGH,low,Med,low
Orange,2006-07-01,2006-08-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2006-07-05,234.0,,12.0,8.2,15.0,HIGH,low,Med,low
Orange,2006-07-01,2006-08-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2006-07-12,437.0,,7.0,8.1,13.0,HIGH,low,HIGH,low
Orange,2006-07-01,2006-08-31,182329,Botshabelo 3 at Bridge downstream of Pse Outflow,2006-07-19,211.0,,5.0,7.9,10.5,HIGH,low,Med,low
Orange,2006-07-01,2006-08-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2006-07-05,900.0,,7.0,7.6,14.5,HIGH,low,HIGH,low
Orange,2006-07-01,2006-08-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2006-07-12,724.0,,6.0,7.8,12.0,HIGH,low,HIGH,low
Orange,2006-07-01,2006-08-31,182330,Botshabelo 2 Final City Exit Point upstream of Pse Outflow,2006-07-19,700.0,,4.0,8.0,12.5,HIGH,low,HIGH,low
Orange,2006-07-01,2006-08-31,182332,Botshabelo 1 Runs Through Suburb Collecting Residential Waste,2006-07-05,428.0,,9.0,7.9,14.0,HIGH,low,HIGH,low
Orange,2006-07-01,2006-08-31,182332,Botshabelo 1 Runs Through Suburb Collecting Residential Waste,2006-07-12,900.0,,5.0,7.9,12.5,HIGH,low,HIGH,low
Orange,2006-07-01,2006-08-31,182332,Botshabelo 1 Runs Through Suburb Collecting Residential Waste,2006-07-19,456.0,,3.0,8.1,11.0,HIGH,low,HIGH,low
Orange,2006-07-01,2006-08-31,187060,Tributary of Caledon at Riverside Lodge,2006-07-20,21.0,,4.0,7.6,10.0,HIGH,low,low,low
Orange,2006-07-01,2006-08-31,188085,Loch Logan at Gazebo on Bloemspruit,2006-07-05,111.0,,9.0,7.6,12.6,HIGH,low,low,low
Orange,2006-07-01,2006-08-31,188085,Loch Logan at Gazebo on Bloemspruit,2006-07-12,124.0,,7.0,7.9,14.2,HIGH,low,low,low
Orange,2006-07-01,2006-08-31,188182,Selosesha (Seroala) Dam at Inlet on Sepane,2006-07-06,92.0,,23.0,7.6,12.5,HIGH,low,low,low
Orange,2006-07-01,2006-08-31,188182,Selosesha (Seroala) Dam at Inlet on Sepane,2006-07-20,66.0,,18.0,7.7,11.5,HIGH,low,low,low
Orange,2006-07-01,2006-08-31,188235,Ditlhake Township Koffiefontein on Rietrivier,2006-07-07,32.0,,5.0,7.9,13.0,HIGH,low,low,low
Orange,2006-07-01,2006-08-31,188235,Ditlhake Township Koffiefontein on Rietrivier,2006-07-27,44.0,,6.0,7.8,12.0,HIGH,low,low,low
Vaal,2006-07-01,2006-08-31,90697,(B8) Nigel R51 Road Bridge to Balfour,2006-08-24,222.0,,3.0,7.9,17.9,HIGH,low,Med,low
Vaal,2006-07-01,2006-08-31,90697,(B8) Nigel R51 Road Bridge to Balfour,2006-08-24,130.0,138.0,3.0,7.9,17.9,HIGH,low,low,low
Vaal,2006-07-01,2006-08-31,182718,Skoonspruit D/S from Orkney Sewage Works,2006-07-04,950.0,,4.0,8.6,15.0,HIGH,low,HIGH,low
Vaal,2006-07-01,2006-08-31,182718,Skoonspruit D/S from Orkney Sewage Works,2006-07-18,4300.0,,8.0,8.3,12.0,HIGH,Med,HIGH,HIGH
Vaal,2006-07-01,2006-08-31,182718,Skoonspruit D/S from Orkney Sewage Works,2006-08-07,1300.0,,6.0,8.1,13.0,HIGH,low,HIGH,Med
Vaal,2006-07-01,2006-08-31,182718,Skoonspruit D/S from Orkney Sewage Works,2006-08-23,7100.0,,6.0,8.1,15.0,HIGH,Med,HIGH,HIGH
Vaal,2006-07-01,2006-08-31,187058,Dam at 42ND Hill Informal Settlement,2006-07-18,8.0,,10.0,7.9,14.6,Med,low,low,low
Vaal,2006-07-01,2006-08-31,187058,Dam at 42ND Hill Informal Settlement,2006-08-24,120.0,,5.0,8.1,18.1,HIGH,low,low,low
Vaal,2006-07-01,2006-08-31,188130,Goedgenoeg 433 IP at Orkney Road Bridge on Jagspruit on R502,2006-07-04,613.0,,8.0,8.6,15.0,HIGH,low,HIGH,low
Vaal,2006-07-01,2006-08-31,188130,Goedgenoeg 433 IP at Orkney Road Bridge on Jagspruit on R502,2006-07-18,140.0,,8.0,8.7,12.0,HIGH,low,low,low
Vaal,2006-07-01,2006-08-31,188130,Goedgenoeg 433 IP at Orkney Road Bridge on Jagspruit on R502,2006-08-07,10200.0,,13.0,8.4,10.0,HIGH,Med,HIGH,HIGH
Vaal,2006-07-01,2006-08-31,188130,Goedgenoeg 433 IP at Orkney Road Bridge on Jagspruit on R502,2006-08-23,1140.0,,19.0,8.8,14.0,HIGH,low,HIGH,Med
Vaal,2006-07-01,2006-08-31,188131,Koekemoerspruit at Buffelsfontein Bridge,2006-07-04,2260.0,,2.0,7.9,15.0,HIGH,Med,HIGH,Med
Vaal,2006-07-01,2006-08-31,188131,Koekemoerspruit at Buffelsfontein Bridge,2006-07-18,3800.0,,4.0,7.9,12.0,HIGH,Med,HIGH,Med
Vaal,2006-07-01,2006-08-31,188131,Koekemoerspruit at Buffelsfontein Bridge,2006-08-07,4400.0,,3.0,7.7,10.0,HIGH,Med,HIGH,HIGH
Vaal,2006-07-01,2006-08-31,188131,Koekemoerspruit at Buffelsfontein Bridge,2006-08-23,2840.0,,7.0,7.9,14.0,HIGH,Med,HIGH,Med
Vaal,2006-07-01,2006-08-31,188132,Orkney - at R30 Bothaville Orkney Bridge on Vaalrivier,2006-07-04,91.0,,12.0,8.8,15.0,HIGH,low,low,low
Vaal,2006-07-01,2006-08-31,188132,Orkney - at R30 Bothaville Orkney Bridge on Vaalrivier,2006-07-18,15.0,,25.0,9.5,13.0,HIGH,low,low,low
Vaal,2006-07-01,2006-08-31,188132,Orkney - at R30 Bothaville Orkney Bridge on Vaalrivier,2006-08-07,1000.0,,15.0,8.1,10.0,HIGH,low,HIGH,Med
Vaal,2006-07-01,2006-08-31,188132,Orkney - at R30 Bothaville Orkney Bridge on Vaalrivier,2006-08-23,35.0,,24.0,9.2,15.0,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102626,Msunduze River at Henley Dam,2006-07-20,314.0,,8.0,7.9,13.1,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102626,Msunduze River at Henley Dam,2006-08-10,250.0,,7.0,8.3,11.6,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102627,Sterk River at Groothoek (Mpolweni),2006-07-07,180.0,,4.0,7.8,11.4,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102627,Sterk River at Groothoek (Mpolweni),2006-08-04,80.0,,6.0,7.9,13.2,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102632,Msunduze River at Inanda/Nomfihlelo,2006-07-12,10.0,,4.0,7.5,14.3,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102632,Msunduze River at Inanda/Nomfihlelo,2006-07-26,220.0,,7.0,7.8,17.2,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102632,Msunduze River at Inanda/Nomfihlelo,2006-08-10,150.0,,6.0,8.0,17.7,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102632,Msunduze River at Inanda/Nomfihlelo,2006-08-23,90.0,,9.0,7.8,16.8,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2006-07-06,180.0,,5.0,8.1,15.9,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2006-07-20,168.0,,9.0,7.4,19.6,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2006-08-03,220.0,,9.0,7.9,16.2,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2006-08-17,1940.0,,37.0,7.8,15.7,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2006-08-31,200.0,,15.0,8.2,15.5,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2006-07-10,10.0,,14.0,7.6,16.2,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2006-07-24,220.0,,10.0,7.0,17.2,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2006-08-07,10.0,,11.0,7.4,19.6,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2006-08-21,30.0,,16.0,7.2,17.6,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-07-04,,1500.0,14.0,8.3,,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-07-11,,115.0,6.0,7.7,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-07-18,,645.0,20.0,8.1,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-07-25,,8500.0,16.0,8.2,,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-08-01,,220.0,26.0,8.4,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-08-07,,25.0,38.0,8.1,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-08-15,,305.0,30.0,8.0,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-08-16,,1200.0,39.0,7.9,,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-08-22,,290.0,7.0,8.6,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-08-23,,120.0,6.0,8.2,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102809,Mhlatuze River at Riverview 11459,2006-08-30,,535.0,215.0,7.5,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102839,Mfolozi River at Reserve no 5/Gwa-Msane,2006-07-04,,110.0,6.0,8.3,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102839,Mfolozi River at Reserve no 5/Gwa-Msane,2006-07-11,,170.0,7.0,8.5,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102839,Mfolozi River at Reserve no 5/Gwa-Msane,2006-07-18,,90.0,5.0,8.1,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102839,Mfolozi River at Reserve no 5/Gwa-Msane,2006-07-25,,175.0,4.0,8.4,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102839,Mfolozi River at Reserve no 5/Gwa-Msane,2006-08-01,,46.0,4.0,8.4,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102839,Mfolozi River at Reserve no 5/Gwa-Msane,2006-08-07,,2500.0,764.0,8.2,,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,102839,Mfolozi River at Reserve no 5/Gwa-Msane,2006-08-15,,150.0,89.0,8.4,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102839,Mfolozi River at Reserve no 5/Gwa-Msane,2006-08-22,,2200.0,957.0,8.0,,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,102902,At Lake View Ndumu Kangazini on Pongolo,2006-07-04,,320.0,3.0,8.4,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102902,At Lake View Ndumu Kangazini on Pongolo,2006-07-11,,125.0,3.0,8.6,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102902,At Lake View Ndumu Kangazini on Pongolo,2006-07-18,,385.0,3.0,8.1,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102902,At Lake View Ndumu Kangazini on Pongolo,2006-07-25,,375.0,5.0,8.5,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102902,At Lake View Ndumu Kangazini on Pongolo,2006-08-01,,70.0,4.0,8.6,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102902,At Lake View Ndumu Kangazini on Pongolo,2006-08-08,,110.0,5.0,8.4,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102902,At Lake View Ndumu Kangazini on Pongolo,2006-08-15,,160.0,3.0,8.8,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102902,At Lake View Ndumu Kangazini on Pongolo,2006-08-22,,27.0,4.0,8.6,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,102902,At Lake View Ndumu Kangazini on Pongolo,2006-08-29,,130.0,2.0,8.2,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,177769,Mhlatuze River at Umhlatuze Valley,2006-07-04,,1650.0,13.0,7.4,,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,177769,Mhlatuze River at Umhlatuze Valley,2006-07-18,,440.0,12.0,7.9,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,177769,Mhlatuze River at Umhlatuze Valley,2006-08-01,,740.0,10.0,7.8,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,177769,Mhlatuze River at Umhlatuze Valley,2006-08-15,,200.0,30.0,7.8,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,183757,Mdibi River at Bridge to RBM,2006-07-06,,330.0,4.0,6.7,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,183757,Mdibi River at Bridge to RBM,2006-07-13,,2100.0,3.0,7.0,,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,183757,Mdibi River at Bridge to RBM,2006-07-20,,2400.0,4.0,7.2,,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,183757,Mdibi River at Bridge to RBM,2006-07-27,,58000.0,6.0,7.1,,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2006-07-01,2006-08-31,183757,Mdibi River at Bridge to RBM,2006-08-03,,66000.0,6.0,6.7,,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2006-07-01,2006-08-31,183757,Mdibi River at Bridge to RBM,2006-08-10,,1000.0,4.0,6.6,,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,183757,Mdibi River at Bridge to RBM,2006-08-17,,1200.0,4.0,7.6,,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,183759,Makhwezini Pan,2006-07-26,,685.0,95.0,7.5,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,183759,Makhwezini Pan,2006-08-16,,7500.0,511.0,8.2,,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2006-07-01,2006-08-31,183759,Makhwezini Pan,2006-08-30,,430.0,363.0,8.3,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,183761,Mposa River Under Bridge,2006-07-04,,2100.0,17.0,7.4,,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,183761,Mposa River Under Bridge,2006-07-12,,900.0,26.0,6.8,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,183761,Mposa River Under Bridge,2006-07-18,,1350.0,15.0,7.2,,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,183761,Mposa River Under Bridge,2006-07-26,,1600.0,21.0,7.8,,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2006-07-01,2006-08-31,183761,Mposa River Under Bridge,2006-08-01,,440.0,16.0,7.7,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,183761,Mposa River Under Bridge,2006-08-15,,360.0,16.0,7.9,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,183761,Mposa River Under Bridge,2006-08-16,,13000.0,23.0,7.5,,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2006-07-01,2006-08-31,183761,Mposa River Under Bridge,2006-08-23,,380.0,21.0,6.8,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,183761,Mposa River Under Bridge,2006-08-30,,12000.0,42.0,7.6,,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2006-07-01,2006-08-31,187078,Between N2 Bridge and Mposa Confluence on Nseleni,2006-07-04,,225.0,15.0,8.4,,HIGH,low,Med,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,187078,Between N2 Bridge and Mposa Confluence on Nseleni,2006-07-11,,515.0,17.0,7.5,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,187078,Between N2 Bridge and Mposa Confluence on Nseleni,2006-07-18,,33.0,23.0,7.8,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,187078,Between N2 Bridge and Mposa Confluence on Nseleni,2006-07-25,,58500.0,18.0,7.5,,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2006-07-01,2006-08-31,187078,Between N2 Bridge and Mposa Confluence on Nseleni,2006-08-01,,22.0,17.0,8.0,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,187078,Between N2 Bridge and Mposa Confluence on Nseleni,2006-08-07,,675.0,29.0,7.6,,HIGH,low,HIGH,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,187078,Between N2 Bridge and Mposa Confluence on Nseleni,2006-08-15,,14.0,26.0,7.9,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,187078,Between N2 Bridge and Mposa Confluence on Nseleni,2006-08-22,,390695.0,22.0,8.0,,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2006-07-01,2006-08-31,187079,At Road Bridge downstream of Lake Nsezi on Nseleni,2006-07-05,,115.0,23.0,7.3,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,187079,At Road Bridge downstream of Lake Nsezi on Nseleni,2006-07-11,,75.0,19.0,7.3,,HIGH,low,low,low
Pongola_Mtamvuna,2006-07-01,2006-08-31,187079,At Road Bridge downstream of Lake Nsezi on Nseleni,2006-07-25,,52.0,87.0,7.2,,HIGH,low,low,low
